DEPARTAMENTO,MUNICIPIO,FECHA_HECHO,GENERO,DESCRIPCION_CONDUCTA_CAPTURA,GRUPO_ETARIO,CANTIDAD 
SAN ANDRÉS,PROVIDENCIA,2011-05-21,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-05-27,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-06-02,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-07-01,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-07-14,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-07-14,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-07-15,MASCULINO,OTROS,ADULTOS,2
SAN ANDRÉS,PROVIDENCIA,2011-09-13,MASCULINO,ARTÍCULO 340. CONCIERTO PARA DELINQUIR,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-10-15,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADOLESCENTES,1
SAN ANDRÉS,PROVIDENCIA,2011-10-30,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-11-02,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-11-17,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-11-20,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-12-06,FEMENINO,OTROS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-12-06,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2011-12-06,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,2
SAN ANDRÉS,PROVIDENCIA,2011-12-07,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-01-25,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADOLESCENTES,1
SAN ANDRÉS,PROVIDENCIA,2012-01-25,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,2
SAN ANDRÉS,PROVIDENCIA,2012-02-14,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-02-20,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-05-31,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-06-10,MASCULINO,ARTÍCULO 448. FUGA DE PRESOS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-06-17,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-07-25,MASCULINO,ARTÍCULO 338. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES,ADULTOS,2
SAN ANDRÉS,PROVIDENCIA,2012-07-28,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-07-28,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-07-30,MASCULINO,ARTÍCULO 338. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES,ADULTOS,3
SAN ANDRÉS,PROVIDENCIA,2012-08-02,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-09-16,FEMENINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-09-16,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-09-25,MASCULINO,ARTÍCULO 338. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-11-01,FEMENINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-11-07,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-11-17,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-11-21,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-12-07,FEMENINO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ADULTOS,1
SAN ANDRÉS,PROVIDENCIA,2012-12-26,MASCULINO,ARTÍCULO 296. FALSEDAD PERSONAL,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-01,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-02,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADOLESCENTES,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-02,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-05,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-05,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADOLESCENTES,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-07,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-01-09,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-10,FEMENINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-10,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADOLESCENTES,3
SAN ANDRÉS,SAN ANDRÉS,2010-01-10,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-01-11,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-12,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,3
SAN ANDRÉS,SAN ANDRÉS,2010-01-14,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-01-16,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-01-17,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-01-18,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-18,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-20,MASCULINO,ARTÍCULO 274. TRÁFICO DE MONEDA FALSIFICADA,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-25,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-26,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-26,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-26,MASCULINO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-26,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-01-31,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-02-01,FEMENINO,ARTÍCULO 246. ESTAFA,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-01,MASCULINO,OTROS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-01,MASCULINO,OTROS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-02,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-03,MASCULINO,ARTÍCULO 287. FALSEDAD MATERIAL EN DOCUMENTO PÚBLICO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-06,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-07,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-09,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-09,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-09,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-15,MASCULINO,ARTÍCULO 239. HURTO MOTOCICLETAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-15,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-16,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-17,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,3
SAN ANDRÉS,SAN ANDRÉS,2010-02-17,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-17,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-02-18,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-02-19,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-20,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-20,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-22,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-25,FEMENINO,ARTÍCULO 296. FALSEDAD PERSONAL,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-25,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-25,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-25,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-02-26,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-02,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,4
SAN ANDRÉS,SAN ANDRÉS,2010-03-02,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-03-04,FEMENINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-04,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-04,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADOLESCENTES,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-05,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-05,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-03-06,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-06,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-03-07,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-09,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-09,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-15,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-03-15,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-16,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-17,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-17,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-23,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-25,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-25,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-25,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-26,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-27,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-27,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-28,FEMENINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADOLESCENTES,1
SAN ANDRÉS,SAN ANDRÉS,2010-03-31,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-02,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-05,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-06,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-06,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-07,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,2
SAN ANDRÉS,SAN ANDRÉS,2010-04-07,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-04-07,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-08,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-09,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-04-11,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-12,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-04-13,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-18,FEMENINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-19,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-25,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-26,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-27,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-04-27,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,3
SAN ANDRÉS,SAN ANDRÉS,2010-04-30,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-02,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-04,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-07,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-05-07,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-10,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-12,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADOLESCENTES,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-13,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-14,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-14,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-15,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-16,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-16,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-17,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS,2010-05-18,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS,2010-05-18,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
